ELEITO,SQ_CANDIDATO,CD_CARGO,NR_IDADE_DATA_POSSE,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,CD_REELEICAO,VR_BEM_CANDIDATO,QT_VOTOS_NOMINAIS
0,130001615653,7,670,2,8,3,3,131,0,25329681,5989
0,250001639593,7,530,4,8,3,2,233,0,125519372,53482
0,250001620277,6,680,2,6,3,1,923,0,115849433,5861
0,190001609740,6,420,2,8,1,1,278,0,61094898,4141
0,190001609739,6,660,4,8,9,3,298,0,124122496,20401
0,190001606336,7,460,4,8,7,1,131,0,40395252,384
0,80001723079,7,640,2,6,3,1,923,0,2850000,311
0,130001671873,7,420,2,8,3,1,278,0,112855476,12703
0,220001723684,7,450,2,7,3,2,233,0,2700000,801
0,120001646505,7,400,2,8,3,1,257,0,3100000,818
0,210001648968,7,610,4,7,9,1,403,0,11300000,428
0,130001634057,7,550,4,6,1,3,999,0,1800000,230
0,230001611077,7,580,2,3,3,3,257,0,2020000,253
0,190001619212,6,410,2,6,1,3,599,0,80000,460
1,190001619413,7,310,2,8,1,1,131,0,2547007,70270
0,90001602732,7,600,2,6,1,3,257,0,4250000,1582
0,170001715427,6,570,2,8,1,1,115,0,2985872,3171
0,40001600322,7,530,2,8,3,3,233,0,4800000,3905
0,80001645475,7,460,2,6,3,1,278,0,51641595,3574
0,260001619674,6,360,2,8,3,3,266,0,1420000,4916
0,160001716370,6,730,2,8,3,1,131,0,1088160,55
0,140001721045,7,590,2,8,9,1,923,0,380000,81
0,70001595680,6,550,2,8,3,1,296,0,1168516,22608
0,210001602907,7,350,2,7,3,1,278,0,10949338,3307
0,50001645926,6,610,2,8,3,1,125,0,36585423,5676
0,50001604604,7,670,4,8,9,3,134,0,2750000,336
1,140001615508,7,460,2,8,3,1,257,0,2135000,78053
0,190001619219,6,560,2,8,3,1,297,0,107164282,978
0,190001619458,7,610,2,6,3,1,402,0,74050001,41
0,90001614061,6,380,4,8,1,2,131,0,1613436,363
0,190001653113,7,740,2,8,1,1,999,0,4135000,397
0,150001718210,7,460,2,8,3,1,266,0,6000000,1570
0,180001608713,7,510,2,6,3,2,296,0,14912631,862
0,50001620021,7,620,2,7,1,3,999,0,12146299,5125
0,230001602816,7,360,4,8,3,3,999,0,30000,42
0,250001610507,7,450,4,6,3,1,169,0,23570000,498
0,170001619721,7,430,4,8,1,3,117,0,450910,608
0,80001620361,6,400,2,6,1,1,257,0,650000,3329
0,230001602814,6,470,2,8,3,1,115,0,26720465,1891
1,240001610835,7,430,2,8,3,1,131,0,14454676,44925
0,190001596805,6,420,2,8,3,1,277,1,7156121,11531
0,210001596135,6,600,2,8,3,1,921,0,42397689,863
0,80001723280,6,610,4,8,3,1,111,1,1571917416,59988
0,250001643883,6,600,2,8,3,3,593,0,14313500,3381
0,40001650500,7,420,2,8,3,3,257,0,70000,448
0,130001596314,7,490,2,8,3,3,233,0,7200000,26854
0,150001718470,5,450,4,8,3,1,112,0,6578289100000000,457679
0,250001602134,7,430,2,8,3,1,602,1,75960784,35493
0,250001610538,7,500,2,8,3,1,296,0,104907619,11808
0,70001636646,6,510,2,7,3,2,999,0,27521,5239
0,270001613198,6,670,2,6,1,3,999,0,3200000,61
0,40001612917,7,580,2,6,3,3,257,0,30324945,986
1,40001719165,6,220,2,7,1,1,278,0,8801693,288555
0,40001643934,6,510,4,8,1,3,232,0,680000,274
0,210001648007,7,600,2,6,3,1,169,0,38118953,4633
0,70001621139,8,710,4,8,1,1,143,0,1520000,36
0,100001601139,6,540,2,8,3,1,999,0,72179375,3650
0,210001613991,6,500,2,3,9,1,257,0,179070,1433
0,160001614998,7,590,2,8,9,1,297,0,2000000,3228
0,160001615028,7,590,2,8,3,1,215,0,2080000,8518
0,120001652316,7,360,2,8,3,1,257,0,2700000,5140
0,90001611913,7,470,2,8,3,3,131,0,1600000,1028
0,10001606211,7,560,2,8,9,3,132,0,100000,115
0,130001615183,6,360,2,8,3,1,117,0,11618345,983
0,10001595356,7,550,2,8,3,3,292,0,3800000,413
0,250001620650,7,250,4,6,1,3,931,0,6130900000000000,2288
0,200001604172,7,560,2,3,9,3,257,0,920000,998
0,120001613588,7,350,4,8,1,1,126,0,17717419,652
0,260001669095,7,440,4,7,1,3,411,0,70000,167
0,270001643152,7,380,2,7,3,3,403,0,8285120,2166
0,260001646669,7,720,2,8,1,3,265,0,200000,66
0,240001647238,6,420,2,8,1,1,142,0,3650000,1648
0,130001610895,6,570,2,8,9,3,131,0,281318554,354
0,250001620768,6,590,2,8,3,1,125,0,18082195,619
0,160001622294,6,350,4,7,3,1,278,0,49121,4172
0,40001650497,7,420,2,8,1,1,257,0,24850000,3795
0,240001610971,6,390,2,7,1,1,278,0,300000,4910
1,190001619410,7,390,2,6,3,3,278,0,210000,51563
0,140001615711,6,580,2,8,5,3,601,0,1780000,7679
0,60001601178,6,320,2,8,1,1,111,1,14150253,1926
0,90001614614,6,530,4,8,3,3,265,0,44871,390
0,210001648566,6,430,2,8,3,3,277,0,79322711,31089
0,10001642317,7,550,2,8,3,1,297,0,16724895,1013
0,50001621009,6,440,2,8,3,1,257,0,66219526,8530
0,230001602246,7,470,2,8,1,3,297,0,24008532,37
0,110001604402,7,530,2,8,3,2,142,0,3600000,524
0,210001649789,7,480,2,8,1,1,131,0,5341000,1392
0,250001651385,6,510,2,8,3,1,121,0,1750000,977
0,50001645927,6,680,4,8,9,1,131,0,129345197,389
0,160001716183,6,530,2,8,1,1,298,0,359000,201
0,230001602838,7,430,4,6,9,3,999,0,600000,312
0,190001619208,6,560,4,8,9,3,131,0,482375,373
0,250001642199,7,550,4,8,5,2,113,0,138121,1297
1,170001619691,7,470,2,4,3,3,257,0,7110411800000000,24851
0,130001598568,7,520,4,8,9,1,131,0,28375907,2386
0,10001601615,5,690,4,8,3,1,999,0,62378536,34658
0,240001605929,7,480,2,8,9,1,403,0,13945988,25063
0,70001621121,6,610,2,8,7,1,171,0,18700000,822
0,270001675925,7,530,4,8,9,1,293,0,2330000,205
1,250001610121,7,440,2,8,9,1,999,0,35029087,235305
0,130001615161,6,660,4,7,5,1,923,0,7400000,432
0,220001635095,6,380,4,8,3,1,131,0,3592520,2389
0,270001643552,6,290,4,8,3,3,999,0,1730000,1629
0,80001651994,6,390,2,8,1,3,171,0,60660625,45260
0,190001636390,6,410,4,7,9,1,257,0,152889041,274
0,250001612096,6,560,2,7,3,1,169,0,72912936,5553
0,250001612114,6,550,2,6,9,3,233,0,1889800,682
0,100001713958,7,630,2,8,3,3,232,0,13000000,86
0,130001613358,6,370,2,8,3,1,278,0,1220000,31208
0,160001622225,7,660,4,8,3,1,296,0,8370213400000000,1297
0,250001643736,6,340,4,8,1,3,999,0,708333,2285
0,210001621483,7,390,2,6,3,1,170,0,200000,2996
0,240001616191,7,570,4,8,1,1,278,0,5950000,11556
0,200001603377,6,340,2,8,3,3,999,0,96355,17695
0,60001608841,7,330,2,6,3,3,702,0,174612,323
0,240001612518,7,530,4,8,9,1,111,0,38256234,1963
1,260001644221,7,300,2,7,3,1,278,0,65099911,14990
0,250001612128,6,360,2,6,3,3,999,0,300000,875
0,10001649320,7,550,2,8,3,3,278,0,2800000,1005
0,150001619552,6,440,2,8,3,1,277,0,178160025,33550
1,250001611365,6,420,4,8,3,1,277,1,15055675,946244
0,250001620726,6,350,2,4,1,1,221,0,2570000,1180
0,260001691819,7,370,2,8,3,3,703,0,500000,2606
0,50001619287,7,430,4,8,1,1,278,0,451145,17554
0,150001621359,7,500,2,8,3,2,931,0,409000,996
0,130001613049,7,530,2,8,1,1,265,0,195000,34
1,170001618759,7,410,2,8,1,1,277,1,51573344,43822
0,60001603476,6,400,2,8,9,1,278,0,97617092,17320
0,250001613783,6,680,2,8,1,3,131,0,3600000,797
0,250001619312,7,540,2,8,9,1,999,0,6536440,266
0,200001653259,7,590,2,5,3,2,923,0,2500000,491
0,140001611617,7,660,2,6,3,3,257,1,3310000,32492
0,50001607300,7,490,4,8,9,1,266,0,1655950,1803
1,250001610113,7,340,4,8,9,1,257,0,7166684400000000,80337
0,50001610391,7,640,4,7,3,3,999,0,255000,237
0,250001610273,6,530,2,6,3,1,278,0,10303689,6288
1,160001716000,7,460,2,8,3,2,131,1,151705587,53421
0,130001634248,7,550,2,4,9,1,257,0,3000000,406
0,130001606185,6,800,2,7,5,3,237,0,2320000,134
0,110001620560,7,420,4,8,3,3,233,0,138688279,1322
0,90001719529,7,410,2,8,3,3,292,0,59949873,2573
0,160001623089,7,490,4,7,1,2,999,0,35000,257
0,50001607304,7,440,2,7,3,1,257,0,86719024,32917
0,160001717447,7,400,2,8,3,3,999,0,2600000,391
0,100001610558,6,320,4,8,3,1,278,0,30084567,2441
0,50001606423,7,470,4,8,3,1,278,0,3250000,9237
0,50001597073,7,610,2,6,1,1,999,0,27762699,1103
1,150001621370,7,420,2,8,3,1,125,1,7532510,23577
0,80001621167,7,300,2,8,1,3,257,0,120600,1705
1,130001607620,6,510,2,8,3,1,277,1,240259642,122571
0,140001611675,7,400,2,8,1,1,257,0,3333019,4343
0,250001604977,6,630,2,8,3,1,297,0,12389450,418
0,250001605024,7,430,2,7,1,1,297,0,198000,570
0,120001615141,7,530,2,7,3,3,910,0,3800000,1720
0,210001697645,6,580,2,8,3,1,257,0,6370000,2413
0,250001643827,7,360,2,4,1,1,703,0,100000,1481
0,160001716137,7,530,2,6,3,1,531,0,28263635,44778
0,220001643485,7,530,4,8,3,2,266,0,1012100,6571
0,140001731825,7,490,4,8,1,3,131,0,200000,437
0,250001611454,7,400,2,8,1,1,999,0,293283937,32658
1,100001610559,6,430,2,8,3,1,125,1,2065000,159786
0,120001609585,7,650,2,8,3,1,111,0,27845248,1203
0,250001610466,7,410,2,8,3,1,278,0,217975106,19427
0,160001622016,6,460,2,5,3,1,532,0,2450000,3145
0,60001723714,7,470,2,8,3,1,278,0,22751965,23071
0,220001600387,6,450,4,8,3,3,581,0,430000,1629
0,80001723281,6,570,4,8,3,1,266,0,520000,2233
0,100001601134,6,400,2,8,3,1,278,0,116724858,9381
1,200001602999,6,380,2,8,3,1,233,0,9473104,56315
1,130001611596,7,240,4,8,1,1,124,0,400000,42415
0,130001611006,6,420,2,8,1,3,256,0,4428,138
0,250001642272,7,380,2,6,3,2,999,0,1248,215
0,260001691281,5,560,2,6,7,3,296,0,1320000,1600
1,50001621034,6,760,2,3,3,1,999,0,211946194,102376
0,220001635686,7,400,4,6,1,2,999,0,50000,85
1,160001621909,6,720,2,8,3,1,101,1,231012769,74263
0,160001621934,6,620,2,4,5,1,257,0,236580665,3053
0,210001601941,7,520,2,8,3,1,131,0,3400000,1188
0,190001598402,6,440,2,8,3,1,257,0,2598000,681
0,250001597756,7,520,2,7,3,1,185,0,2620000,1233
0,250001643901,6,440,4,8,3,1,230,0,10100000,4609
0,80001602774,7,460,4,8,9,2,265,0,25667751,390
1,90001695741,7,390,2,8,3,1,277,1,77490568,40359
0,90001621642,6,460,2,6,3,3,999,0,5520000,745
0,210001647168,7,480,4,8,3,1,999,0,248415506,20767
0,170001604068,7,340,2,6,3,3,109,0,358000,178
1,250001611460,7,410,2,7,3,1,257,1,76175386,76910
0,270001621504,5,610,4,8,3,3,131,0,128269367,1622
0,200001603620,7,530,2,8,3,1,142,0,11900000,4088
0,10001601537,6,540,2,4,3,5,999,0,4990000,2206
0,160001717268,7,370,4,6,3,1,999,0,1680000,64
0,200001646388,7,650,2,4,1,1,999,0,1000000,202
0,230001600133,7,330,2,6,1,3,531,0,960000,61
0,170001718770,6,350,2,6,1,1,999,0,91650,73
1,260001668315,7,400,2,7,3,3,277,1,1930000,16554
0,190001619495,6,570,2,8,3,1,277,1,155812074,38852
0,70001621122,6,560,4,8,1,1,266,0,375000,297
0,250001643892,6,470,4,8,5,2,999,0,350000,221
0,210001602879,7,550,2,8,3,1,142,0,80658989,1752
0,90001695748,7,480,4,6,3,3,278,0,15476098,17868
0,40001618375,7,300,4,8,1,3,257,0,150000,264
0,250001700020,6,670,2,6,1,2,923,0,150000,169
0,160001621984,6,710,2,8,3,1,142,0,112516605,1082
0,90001649520,7,550,4,8,3,1,142,0,2360000,1417
0,50001634587,6,390,4,8,1,1,172,0,550000,588
0,250001610145,7,430,2,7,3,1,257,0,53455415,61953
0,190001603420,6,520,2,8,1,1,233,0,150209573,774
0,190001601344,7,530,2,6,9,1,266,0,250000,252
0,100001601140,6,430,4,8,3,3,999,0,631678,36991
0,250001604965,6,400,2,8,3,1,257,0,24369340,80186
0,90001621101,6,480,2,8,3,3,599,0,60000,713
0,210001620201,7,690,2,8,3,1,102,0,68642579,12392
0,250001699812,7,500,2,8,3,1,257,0,540000,197
0,50001696447,7,470,4,8,3,2,266,0,150000,447
0,130001612978,6,500,2,8,9,1,115,0,18964627,4861
0,130001615077,6,720,2,3,3,2,923,0,3910333,267
0,210001696170,7,430,2,3,3,2,257,0,8948750,1400
0,30001643377,7,330,2,8,3,3,131,0,650000,2103
0,130001607700,7,540,2,7,3,1,278,0,27109743,2317
0,250001611440,7,430,2,8,1,1,131,0,146413202,13996
0,190001613842,7,470,2,8,3,1,172,0,2368900,5127
0,70001723597,8,580,4,6,3,3,598,0,1878100,94
0,190001601410,7,480,2,6,3,1,278,0,577345,14735
0,130001606724,7,680,2,8,3,1,111,0,403130136,35037
0,100001713830,6,580,4,6,3,3,581,0,3100000,191
0,250001611462,7,540,2,8,3,1,257,0,83509912,41346
0,100001603186,7,310,4,6,1,3,999,0,1500000,343
0,170001609036,6,490,4,8,3,1,277,0,25288883,22010
0,50001619862,6,560,4,7,3,1,301,0,260000,3073
0,250001721329,7,220,4,7,1,1,999,0,3700000,766
1,30001604007,7,450,2,8,3,1,277,1,560000,11069
0,250001611891,6,510,2,8,3,1,233,0,4545000,4075
0,220001600385,6,420,2,7,3,2,233,0,3650000,944
0,130001727470,6,290,4,6,9,3,999,0,110000,36
0,150001718492,7,610,2,8,3,3,125,0,2000000,123
0,20001652532,7,530,2,8,3,3,257,0,565614865,3001
0,250001612270,7,580,2,8,9,1,296,0,2200000,6161
0,250001620750,6,660,4,8,9,1,922,0,5872460,3970
0,250001737624,7,570,4,6,1,2,999,0,7500000,777
0,80001720055,7,470,2,8,9,3,113,0,1500000,1772
0,130001607573,6,370,2,6,3,3,233,0,16111324,643
0,170001618755,7,520,4,8,9,3,125,0,1200000,272
0,220001615575,6,560,4,4,1,1,125,0,1100000,34
0,10001643317,7,470,2,8,3,3,999,0,2560000,87
0,120001651368,7,620,2,7,3,1,257,0,4200000,527
0,120001651371,7,610,2,7,3,1,999,0,80000,286
0,250001643794,7,690,4,8,1,2,142,0,760000,627
0,60001619146,6,640,4,8,9,1,922,0,280000,253
0,50001643058,6,470,2,7,3,3,257,0,1200000,1169
0,50001604596,7,670,4,6,3,3,999,0,1700000,461
0,130001634235,7,360,2,6,1,1,999,0,6000000,191
0,50001643038,6,630,2,6,3,1,923,0,1000000,377
0,90001614662,7,450,2,8,3,1,297,0,7000000,8593
0,190001606465,6,430,4,6,3,3,169,0,2000000,192
0,230001604213,7,620,2,4,3,3,531,0,30001438,160
0,50001648283,7,610,4,6,1,2,923,0,4290000,685
0,110001620546,7,500,4,8,9,1,257,0,2306410,662
0,210001647869,6,540,4,8,9,1,297,0,6635600,1159
1,130001619045,7,250,2,7,1,1,277,1,24474034,637412
0,250001611986,6,670,4,7,9,1,257,0,1626890,408
0,50001614019,6,340,2,6,1,2,999,0,120000,1723
0,140001725220,7,510,4,8,3,3,999,0,100000,166
0,270001697212,7,310,4,6,9,2,411,0,30000,87
1,150001620828,7,440,2,8,3,3,111,0,7300000,22778
0,250001699846,7,510,4,7,1,2,999,0,138460,127
0,250001717190,6,570,2,7,3,3,999,0,35812783,834
0,160001597845,6,340,2,8,1,2,256,0,500000,312
0,250001620732,6,420,2,6,3,1,257,0,5770679,21908
0,150001621673,7,420,4,8,3,3,999,0,500000,936
0,240001614359,7,480,2,6,9,1,532,0,4680000,5990
0,250001609987,7,440,2,5,3,1,278,0,36686169,20595
0,260001644943,6,320,4,6,1,1,257,0,500000,101
0,130001611585,7,650,2,8,9,1,999,0,27554558,1668
1,170001609284,7,570,4,8,3,1,111,0,78162836,35515
0,130001613222,6,460,2,8,3,3,114,0,23400000,52
0,130001613055,7,390,2,8,1,3,257,0,1889870,1146
0,130001634162,6,490,2,6,3,1,257,0,210000,104
0,250001602097,7,340,4,8,1,1,257,0,25568275,54720
0,50001606029,6,540,4,8,1,1,298,0,4700000,490
0,250001610260,6,630,2,8,3,1,131,0,107528315,4954
0,160001622011,6,380,2,8,9,1,257,0,410000,930
0,240001616201,7,570,4,8,3,1,923,0,16830000,2650
0,130001678180,7,530,2,6,3,3,257,0,7470000,9823
0,250001610529,7,550,2,8,3,1,921,0,3766659,1245
0,110001635655,7,420,2,8,3,1,601,0,99094688,6774
0,250001611543,7,450,4,8,9,1,265,0,5515443,1587
0,180001714180,6,420,4,8,3,3,125,0,700000,510
0,70001621147,8,470,2,8,1,3,296,0,98664778,673
0,130001671787,6,430,2,8,3,1,296,0,12711819,489
0,90001605345,6,550,4,6,9,3,291,0,1250000,742
0,140001620803,6,500,2,8,1,3,101,0,10651770,3325
0,120001600669,6,440,2,6,3,1,164,0,280000,2145
0,160001724314,7,290,4,6,1,1,394,0,30910,225
0,270001612030,6,560,4,8,3,1,999,0,3350000,518
0,190001620527,7,530,2,7,3,1,296,0,180000,1656
0,210001610616,7,590,4,6,9,3,999,0,3080000,233
0,250001621441,7,560,2,8,3,1,301,0,40212129,336
1,220001604140,6,530,2,8,3,1,101,1,587272698,48735
0,210001697552,7,240,4,7,1,1,931,0,782,177
0,170001609862,7,560,2,6,3,3,111,0,10700000,1837
0,20001610339,6,580,4,8,3,3,101,0,2870000,699
0,30001608293,7,590,2,6,1,2,541,0,600000,217
1,40001609189,7,300,2,8,3,3,278,0,2300000,17787
0,130001615459,6,420,2,8,3,2,124,0,9758212,2116
0,130001606148,6,500,2,8,3,1,233,0,170637199,10873
0,120001675471,6,670,2,8,3,1,999,0,337060835,18862
0,250001648054,7,550,2,6,3,1,257,0,4500000,179
0,250001719473,7,490,2,6,3,3,257,0,5000,473
0,240001644879,6,430,2,8,3,1,293,0,116930748,5088
0,250001610176,7,610,2,8,3,3,999,0,41313322,34634
0,30001611417,6,610,2,8,3,1,131,0,12680000,1461
0,190001716438,7,500,2,8,3,1,297,0,16448583000000000,337
0,40001609188,7,450,2,7,3,3,221,0,70000,9711
0,30001615048,7,580,2,8,1,3,142,0,21050000,921
0,40001618491,7,450,2,7,1,3,257,0,575000,1290
0,130001613392,6,450,4,8,3,1,999,0,17091871,1253
0,130001613134,7,430,2,6,9,1,403,0,215440,125
0,210001648946,7,720,2,8,9,1,923,0,10850000,708
0,50001604602,7,510,2,5,3,3,233,0,500000,145
0,250001605003,7,660,4,6,5,2,999,0,1500000,833
0,80001611199,7,460,4,8,9,1,131,0,20388843,533
0,190001606450,6,450,2,3,3,3,169,0,9825000,919
0,100001636777,7,700,2,8,3,1,999,0,19451299,5
0,250001620623,7,390,4,6,1,1,169,0,180000,6263
0,240001614274,7,620,4,8,9,1,131,0,138000,50
0,220001614423,7,390,4,8,1,1,113,0,1264430,3317
0,210001620184,7,390,2,8,1,1,234,0,16558851,5451
0,160001622196,7,400,2,8,3,1,125,0,2860000,8791
0,170001613276,6,430,4,8,1,3,113,0,758574,10148
0,270001697324,7,470,2,8,3,2,278,0,6850000,6527
0,190001636373,6,630,2,8,3,2,922,0,1600000,453
0,240001612517,7,520,2,8,3,1,131,0,20441304,1339
0,140001725219,7,450,2,8,3,3,266,0,2420000,415
0,130001613021,7,500,4,8,9,2,131,0,1200000,857
0,120001615775,7,530,2,7,3,1,910,0,2000000,5987
1,160001623107,7,480,2,8,3,1,277,1,8159710320000000,65195
0,200001724061,7,480,4,8,3,1,257,0,2250000,274
0,230001600073,7,480,4,8,3,3,131,0,24938225,115
0,230001643496,7,420,2,4,1,3,999,0,210000,49
0,250001597694,6,500,4,8,5,1,121,0,137478909,1959
0,250001621707,7,540,2,6,1,1,237,0,14889893,851
0,150001718223,7,430,4,7,1,3,923,0,780000,68
1,210001613990,6,490,2,6,3,1,277,1,58315558,97824
0,190001609520,7,580,2,8,3,1,169,0,3650111,690
0,160001622303,6,570,2,8,7,1,277,1,74453802,34001
0,210001601886,6,400,2,6,1,1,411,0,400000,1669
0,160001716116,7,460,2,8,3,1,142,0,23241344,1127
1,100001607074,7,400,2,8,3,1,277,1,4980000,49798
0,210001610588,7,670,2,7,1,1,910,0,220000,26858
0,110001604918,7,360,2,8,1,1,278,0,5900580,20928
0,130001619746,6,530,2,7,3,1,278,0,16300000,3024
1,60001603522,7,570,2,7,9,3,277,1,54794166,68881
0,210001649220,6,590,2,8,3,1,125,0,578173047,23378
0,190001636603,7,500,2,8,3,3,159,0,4500000,7424
0,250001620639,7,500,2,8,1,3,265,0,1407000,1827
0,190001609671,6,420,2,6,9,2,257,0,8820000,898
0,210001611168,6,540,4,5,7,1,257,0,80000,952
0,20001620164,7,500,4,8,1,1,169,0,30928575,241
0,240001644422,7,440,2,8,3,1,278,0,2550000,5548
0,240001614314,6,340,2,6,1,1,257,0,100000,148
0,240001614352,7,410,4,8,1,1,115,0,4808959,11068
0,130001607433,7,720,2,8,3,3,111,0,243314477,8811
0,160001717262,7,480,2,7,9,1,257,0,3035000,9
0,120001613409,6,310,4,8,3,1,278,0,5290146,915
0,70001712798,8,410,4,8,3,1,258,0,680000,200
0,260001713560,6,440,2,8,3,1,296,0,10100000,8506
0,130001671879,7,420,2,8,3,1,115,0,46267251,3101
0,210001596982,6,340,2,8,1,1,298,0,2201684,3867
0,50001619874,6,490,2,6,1,3,592,0,200000,356
0,250001715876,6,690,2,4,3,1,923,0,43224001,244
0,250001610692,6,510,2,6,3,2,277,1,4546110,108059
1,120001613597,7,420,2,6,3,1,257,1,166328430,43435
0,240001610089,6,700,4,8,1,1,922,0,41310000,589
0,140001649404,7,580,2,3,9,3,163,0,100000,346
0,80001645474,7,400,4,6,9,1,109,0,1380000,243
0,250001610693,6,440,2,8,1,2,266,0,33378072000000000,50391
0,180001714313,6,390,4,6,1,3,999,0,700000,78
0,110001701631,6,670,2,6,9,1,257,0,74284027,4811
0,130001649258,6,540,2,8,1,2,297,0,12380428,307
0,190001613848,7,410,2,8,1,1,257,0,100000,24
0,160001621885,7,530,2,7,3,1,303,0,4220000,466
0,190001645669,7,380,2,7,3,1,257,0,17300960,720
1,240001614350,7,400,2,8,3,1,277,1,7707715900000000,55013
0,190001596744,7,440,2,7,3,3,233,0,14785257,8849
0,90001648390,7,740,2,8,3,1,277,1,552783429,30740
0,160001603367,7,620,2,8,3,1,999,0,9370000,4169
0,250001610118,7,510,4,8,5,1,172,0,44143104,8351
0,250001613805,6,320,2,8,1,1,133,0,4830863,2614
0,270001726080,6,490,2,6,3,3,233,0,1355000,123
1,90001648384,7,500,2,6,3,1,277,1,7677908,35060
0,250001619359,7,400,2,8,1,1,265,0,7130457,2786
0,190001644984,6,540,2,8,3,2,169,0,1500000,473
0,90001614057,6,510,2,6,3,3,163,0,63842119,25331
0,130001596290,7,430,2,8,1,1,233,0,8150000,2017
0,250001611765,7,620,2,8,3,2,131,0,5030000,3705
0,190001613461,6,460,2,8,7,1,131,0,2500000,2019
0,50001604586,7,490,2,8,3,3,394,0,3520000,758
0,130001615170,6,380,2,8,3,1,258,0,36945902,462
0,210001605723,7,620,4,8,9,2,298,0,3158015,463
0,130001612802,6,560,2,8,3,2,921,0,4100000,5100
0,100001713833,6,440,4,8,3,3,298,0,5600000,577
1,190001619502,6,600,2,4,3,1,277,1,250735431,77367
0,60001608945,7,430,2,8,3,1,142,0,1908,5263
1,140001611626,7,560,2,6,3,3,601,1,23494000,56202
0,230001602835,7,420,2,6,3,3,999,0,1320000,1414
0,130001615204,6,460,4,6,1,1,591,0,19800,253
1,250001610134,7,290,2,8,1,1,277,1,7865862,123483
0,60001613536,7,620,2,8,3,1,131,0,8833429,1344
0,50001619872,6,440,2,8,3,2,257,0,1950000,1385
1,270001643407,6,370,2,6,9,3,277,1,371267962,55292
0,210001601649,7,450,2,8,1,1,257,0,284023613,3184
0,130001603608,6,400,2,8,3,3,131,0,27711929,5653
0,110001655610,7,440,2,8,1,3,113,0,2900000,1087
0,220001713570,7,420,2,8,3,3,232,0,3250000,439
0,50001644124,7,380,2,6,1,3,169,0,1600000,915
0,190001603421,6,600,4,8,3,1,171,0,42649497,6785
0,190001638591,6,470,2,7,3,1,233,0,110000,1420
0,270001697221,7,610,4,8,3,1,111,0,60912414,2424
0,60001619132,6,520,2,6,3,2,999,0,620320,3835
0,190001640606,6,490,4,8,3,2,999,0,2350000,1039
0,40001612921,7,660,2,8,9,1,131,0,2500000,197
0,120001615762,7,300,4,7,1,3,999,0,1030000,649
0,220001635685,7,620,2,6,3,3,536,0,80000,1119
0,190001724190,6,830,2,6,3,1,166,0,56403,985
0,230001600119,6,370,4,6,1,3,999,0,38000,118
0,100001713940,7,430,2,6,1,3,292,0,300000,33
0,160001614755,7,740,2,5,9,1,232,0,2455000,1627
0,60001633823,7,320,2,6,1,3,235,0,1850000,9649
0,250001643750,6,440,2,6,1,1,278,0,1069938,7701
0,260001690716,6,470,2,6,3,1,257,0,36780000,151
0,160001622619,6,520,4,6,3,1,999,0,236440,445
0,130001612809,6,770,2,8,3,1,111,0,216423485,3385
0,260001644227,7,280,4,6,3,2,257,0,2910000,471
0,200001601299,6,540,4,8,3,1,257,0,21629121,638
0,210001601631,7,350,4,7,1,1,233,0,1000000,1195
0,130001615423,6,540,2,6,3,1,999,0,340000,197
0,120001614731,7,520,2,8,3,1,112,0,4884994,4567
0,240001614266,7,480,2,8,1,1,131,0,49358598,1205
0,170001619688,7,500,2,8,1,3,169,0,51554941,1327
0,250001721356,7,500,4,8,5,3,999,0,2282936,422
1,70001596090,8,360,2,8,1,1,266,0,42286487,18063
0,190001723535,6,360,4,8,3,1,131,0,7806480,1458
0,80001720064,7,750,2,8,3,1,131,1,250317046,17486
0,230001613694,6,430,2,6,3,3,999,0,320000,229
0,220001723697,7,610,2,6,1,1,233,0,9900000,212
0,230001714064,7,550,2,8,1,3,536,0,450000,51
0,160001614492,6,590,4,8,3,1,132,0,3000000,19999
0,190001601704,6,580,2,6,1,1,232,0,889000,298
0,90001650881,6,380,2,8,9,3,278,0,13200000,11688
1,250001612252,7,360,2,8,3,1,233,0,138178817,83438
0,250001611259,6,590,2,8,3,1,999,0,515000,5425
0,250001727024,7,270,2,8,1,1,931,0,2200000,68
0,250001609954,7,350,2,8,3,1,232,0,2500100,22328
0,210001601654,7,510,4,8,5,1,910,0,917670,5722
0,140001651432,7,320,4,6,1,1,153,0,90000,29
0,150001718477,6,390,2,4,1,1,257,0,1800000,330
0,100001689571,7,290,2,6,3,3,257,0,2000000,968
0,140001600265,7,410,2,7,3,3,257,0,18400000,525
0,160001716329,6,590,2,8,9,1,258,0,250000,112
0,240001610967,6,650,2,8,3,1,999,1,7990728200000000,55924
0,20001731839,7,520,4,5,3,3,257,0,350000,177
1,120001613592,7,580,4,8,3,1,115,1,257824072,49512
0,120001613600,7,480,2,8,9,3,297,0,10757663,4833
1,100001599580,7,460,4,8,3,3,115,0,59775539,49202
0,220001609405,7,380,2,8,1,1,171,0,3000000,4542
0,130001615273,7,390,4,8,1,1,296,0,7247171,4983
0,160001603288,6,430,4,8,3,1,581,0,2870000,1818
0,150001718104,7,450,4,8,9,1,132,0,1069091,3182
0,250001621698,7,380,2,7,1,3,999,0,647000,281
