CD_CARGO,SQ_CANDIDATO,NR_IDADE_DATA_POSSE_x,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,ST_REELEICAO_x,VR_BEM_CANDIDATO_x,QT_VOTOS_NOMINAIS_x,DS_SIT_TOT_TURNO
7,190001598386,57.0,2,8,9,1,257,0,300000.0,2624,0
6,130001615157,47.0,4,8,1,1,298,0,206059.0,1730,0
7,80001645475,46.0,2,6,3,1,278,0,516415.95,3574,0
6,200001600538,51.0,2,7,1,1,169,0,105521.0,9176,0
7,250001643632,33.0,2,8,1,1,298,0,205392.56000000003,1072,0
7,90001645549,49.0,4,8,9,1,125,0,164000.0,21336,0
7,120001646513,39.0,2,8,1,1,234,0,100000.0,5711,0
6,80001723284,49.0,4,8,9,1,234,0,4126717.85,1850,0
7,50001606443,58.0,4,8,9,2,142,0,6863.6,8931,0
7,20001653519,35.0,2,7,9,1,277,1,3839420.94,32035,1
7,100001689570,59.0,2,6,3,3,257,0,100000.0,4117,0
6,90001605347,43.0,4,6,1,3,221,0,91000.0,4869,0
5,220001635965,60.0,2,7,3,1,276,1,12835874.87,63300,0
7,100001608088,67.0,4,8,3,3,277,1,106252.0,24580,0
8,70001611516,54.0,2,7,3,3,297,0,329000.0,3580,0
6,190001600490,57.0,4,8,5,1,125,0,278526.79,1756,0
7,240001612505,61.0,2,8,1,1,125,0,736083.76,39032,0
6,210001601586,56.0,2,8,3,1,125,0,760000.0,37932,0
7,190001654231,54.0,4,8,3,1,134,0,805502.84,3132,0
7,190001612233,57.0,2,6,3,1,296,0,50502.51,1867,0
7,40001650498,57.0,4,7,3,1,136,0,332962.23,5343,0
7,140001601790,42.0,2,8,3,3,297,0,335000.0,1349,0
6,100001602270,62.0,2,8,3,3,999,0,2852000.0,36521,0
7,170001619700,41.0,2,3,1,3,169,0,118260.0,341,0
6,170001596600,54.0,4,8,1,1,403,0,30000.0,446,0
7,210001620228,40.0,2,8,1,1,234,0,1219793.73,1108,0
7,130001615235,67.0,2,8,3,1,999,0,462658.18,288,0
6,50001728479,39.0,2,6,9,3,169,0,80000.0,182,0
7,270001643151,40.0,4,8,9,1,264,0,133000.0,106,0
6,150001619541,61.0,2,8,1,1,142,0,425486.51,2953,0
7,160001717705,47.0,2,8,3,1,233,0,28162.48,182,0
7,150001718095,58.0,2,8,3,1,111,0,792655.2,24075,1
7,30001713166,43.0,4,6,1,3,158,0,68000.0,2,0
6,250001613788,76.0,2,8,3,1,277,1,1427967.27,44424,0
7,110001635702,45.0,4,6,1,1,257,0,285000.0,67,0
7,130001607529,77.0,4,8,5,1,131,0,970000.0,269,0
7,160001716121,57.0,4,8,9,3,171,0,391864.76,8664,0
7,250001621478,53.0,2,4,9,1,531,0,14100.0,608,0
7,250001643667,56.0,2,8,3,1,131,0,111153.17,236,0
7,60001608944,39.0,2,8,3,3,257,0,77015.4,1584,0
7,130001615216,40.0,4,6,1,1,999,0,28646.95,98,0
6,60001603474,31.0,4,8,1,1,102,0,22857.0,3494,0
6,160001654736,55.0,2,8,9,1,601,0,200574.72,249,0
7,170001610719,59.0,2,8,9,1,101,0,435000.0,21109,0
7,250001643601,28.0,4,4,1,1,999,0,2756.85,276,0
6,130001610870,50.0,2,7,3,1,278,0,280575.24,17162,0
7,200001618062,47.0,2,6,1,3,601,0,769229.42,7681,0
6,130001606191,42.0,2,7,3,3,257,0,45000.0,50,0
7,130001613292,41.0,2,6,3,3,257,0,300000.0,845,0
6,250001602032,45.0,2,6,3,3,257,0,1905000.0,14786,0
7,90001723570,53.0,2,4,1,3,999,0,180000.0,142,0
7,140001676892,46.0,4,8,1,3,257,0,150000.0,1865,0
7,40001633343,54.0,4,8,3,3,134,0,325000.0,453,0
7,130001615237,38.0,2,8,3,2,265,0,21000.0,2108,0
7,160001717255,54.0,2,6,3,1,999,0,78000.0,374,0
7,100001599580,46.0,4,8,3,3,115,0,597755.39,49202,1
6,230001602806,46.0,4,8,3,3,257,0,10974713.44,15848,1
6,170001602580,57.0,2,6,3,1,277,1,4789575.98,78880,0
7,80001602771,44.0,4,8,5,3,131,0,540000.0,281,0
7,130001671882,61.0,2,8,3,3,131,0,1451113.0,17110,0
7,160001622226,34.0,2,7,3,1,278,0,27000.0,3309,0
7,60001634418,42.0,2,6,9,1,166,0,20000.0,639,0
8,70001620325,45.0,2,8,3,3,297,0,432657.24,393,0
6,130001613378,63.0,4,4,1,2,923,0,150000.0,173,0
6,270001675995,48.0,2,6,3,3,257,0,227411.17,7422,0
7,160001614780,48.0,2,8,1,1,401,0,80594.08,1037,0
7,130001598596,65.0,4,8,9,3,923,0,210000.0,724,0
7,250001719466,53.0,4,8,3,1,257,0,2275131.0,1615,0
7,90001645561,43.0,2,8,3,1,277,1,481300.0,40506,1
7,150001718104,45.0,4,8,9,1,132,0,10690.91,3182,0
7,170001620393,64.0,2,8,3,1,277,1,1998761.48,66621,1
7,50001620019,57.0,2,3,3,3,923,0,105000.0,779,0
6,130001671774,69.0,2,4,1,1,923,0,315000.0,174,0
7,120001613597,42.0,2,6,3,1,257,1,16632843.0,43435,1
6,250001611266,40.0,2,8,3,1,115,0,211139.66,943,0
6,180001601218,48.0,4,8,3,1,111,0,3132594.22,4419,0
7,130001612840,37.0,2,6,3,1,999,0,10000.0,746,0
6,190001636377,69.0,2,8,3,1,922,0,239920.29,1084,0
7,250001610459,41.0,2,6,1,1,298,0,81700.0,9050,0
7,160001622692,69.0,2,8,9,1,124,0,45924.0,5291,0
6,160001614530,37.0,2,8,3,3,131,0,350000.0,6293,0
7,190001613631,60.0,2,6,3,1,999,0,201037.0,5755,0
7,220001600699,43.0,2,8,3,3,297,0,32594.77,1227,0
7,50001609425,62.0,4,6,3,1,265,0,32345.02,1027,0
7,90001649542,52.0,2,8,3,1,124,0,265000.0,645,0
7,190001722044,52.0,4,6,1,1,254,0,116000.0,198,0
7,60001732741,60.0,2,3,5,3,999,0,8000.0,380,0
7,40001609202,52.0,2,6,3,3,531,0,150000.0,14240,0
7,210001602903,48.0,2,8,3,1,125,0,281620.41000000003,5793,0
7,40001618459,33.0,4,8,3,3,131,1,241862.78,87182,1
8,70001601764,47.0,2,8,3,3,296,0,180000.0,408,0
8,70001654341,51.0,4,8,3,1,233,0,501000.0,221,0
7,250001643838,40.0,2,6,3,1,257,0,12000.0,7616,0
6,130001606689,64.0,4,8,3,2,923,0,60000.0,698,0
7,130001645049,56.0,2,6,1,2,169,0,190000.0,439,0
7,250001612287,55.0,2,8,9,1,921,0,37118.0,1534,0
6,140001611716,81.0,4,6,1,1,243,0,230000.0,363,0
7,90001652964,36.0,4,8,3,3,131,0,1150141.96,1393,0
7,240001614369,55.0,4,8,3,1,257,0,635000.0,2037,0
7,130001678172,43.0,2,6,1,3,257,0,200000.0,1056,0
7,140001601509,44.0,2,4,3,1,278,0,2100.0,3783,0
7,200001646394,50.0,2,8,1,1,125,0,145000.0,898,0
7,250001642245,39.0,2,8,3,2,257,0,642787.34,2896,0
7,240001647200,53.0,4,6,3,1,257,0,2023000.0,306,0
6,250001622058,54.0,2,8,3,1,169,0,329500.0,2786,0
6,150001621681,39.0,2,8,3,1,171,0,507786.48,8544,0
6,50001634601,36.0,2,8,1,3,131,0,7000.0,3450,0
7,50001648328,74.0,2,8,5,3,923,0,4066000.0,46,0
8,70001612589,63.0,2,8,3,1,296,0,169000.0,321,0
7,60001634406,59.0,2,8,3,3,257,0,1592426.27,634,0
7,60001608915,58.0,4,8,1,3,296,0,185100.0,312,0
7,220001647607,56.0,2,7,9,3,601,1,1093000.0,96,0
7,210001620233,25.0,2,7,1,2,999,0,9572.5,1266,0
7,270001697325,50.0,4,6,1,3,278,0,265000.0,472,0
7,50001605985,40.0,2,8,1,2,296,0,297000.0,892001,0
6,90001651347,38.0,4,8,3,1,124,0,50039.14,1678,0
6,210001621264,56.0,2,7,1,1,257,0,410432.76,3479,0
7,140001676889,39.0,2,8,3,1,257,0,6553455.77,57998,1
7,10001606197,39.0,2,6,3,2,999,0,48000.0,376,0
7,100001614817,56.0,2,8,3,3,131,0,1000000.0,1958,0
6,180001714312,60.0,2,7,3,3,999,0,22000.0,288,0
6,140001732794,28.0,2,8,3,1,131,0,113000.0,436,0
7,260001644221,30.0,2,7,3,1,278,0,650999.11,14990,1
7,40001618499,75.0,2,8,5,1,277,1,102177.31,23761,0
6,60001619128,54.0,4,8,1,1,277,1,238365.51,182232,1
7,130001604375,44.0,2,8,3,3,278,0,130000.0,4297,0
7,160001597807,39.0,4,8,3,1,102,0,360000.0,2188,0
7,210001696188,73.0,2,6,1,1,257,0,35257.61,401,0
6,70001615666,43.0,2,8,9,3,171,0,10000.0,165358,1
7,190001723098,49.0,2,6,3,3,163,0,770000.0,351,0
7,130001615659,59.0,4,6,3,1,169,0,250000.0,371,0
7,200001604198,37.0,2,4,3,1,169,0,2000.0,8231,0
7,20001697271,64.0,2,4,3,3,297,0,180000.0,422,0
7,180001605676,48.0,2,8,1,1,171,1,865845.12,35510,1
7,10001601443,40.0,4,8,9,3,151,0,30000.0,237,0
7,170001717063,54.0,2,4,1,3,169,0,4000.0,714,0
7,240001597552,36.0,2,8,1,1,125,0,27200.0,260,0
6,160001654860,42.0,4,8,3,1,298,0,122569.03,383,0
7,110001604412,45.0,2,8,1,3,999,0,16701.0,1627,0
6,160001621984,71.0,2,8,3,1,142,0,1125166.05,1082,0
7,30001615046,32.0,2,7,9,1,257,0,178003.66,3491,0
6,130001604325,63.0,2,8,3,1,257,1,43067558.7,149398,1
6,50001621023,45.0,4,8,1,2,298,0,194500.0,3346,0
7,190001609790,65.0,2,7,1,1,126,0,16655079.88,521,0
7,260001636402,68.0,2,8,3,1,277,1,415000.0,30867,1
6,120001621511,62.0,2,8,3,1,131,0,995949.2,1292,0
7,130001605854,47.0,2,6,3,1,257,0,280000.0,3783,0
7,140001676602,23.0,4,7,1,2,278,0,53400.0,16232,0
7,170001608952,31.0,2,8,1,1,277,1,1489480.95,42474,1
7,90001724589,46.0,2,8,3,1,169,0,751189.62,10636,0
7,210001605735,65.0,2,8,3,3,999,0,65000.0,1357,0
8,70001612569,65.0,2,8,3,2,124,0,262500.0,324,0
6,170001619893,57.0,2,8,1,1,277,0,2329918.17,99226,1
7,210001647158,62.0,2,8,9,1,112,0,918499.42,27808,0
7,160001717369,39.0,2,7,3,2,999,0,6000.0,307,0
7,250001621750,49.0,2,6,3,1,232,0,317000.0,1092,0
7,260001646927,42.0,2,3,1,3,541,0,204300.0,18291,1
6,160001622616,75.0,2,8,9,1,131,0,3662996.43,5173,0
7,250001612279,42.0,2,8,3,2,131,0,703635.5,36777,0
6,120001598325,59.0,2,8,9,3,131,0,115000.0,329,0
6,60001608894,44.0,2,8,3,1,277,1,1512460.24,113294,1
6,240001610844,45.0,2,8,3,1,257,0,900000.0,5000,0
6,220001639529,40.0,2,8,1,3,296,0,24700.0,227,0
8,70001666644,53.0,2,6,3,3,233,0,724000.0,3101,0
7,160001623104,50.0,4,8,3,1,115,0,1477000.0,281,0
7,130001615243,48.0,2,8,3,2,298,0,295193.0,12273,0
6,170001718775,40.0,2,8,1,3,999,0,8000.0,78,0
7,250001605036,52.0,4,8,3,1,233,0,290000.0,1198,0
7,30001619665,53.0,2,6,3,3,999,0,20000.0,57,0
6,160001614512,57.0,4,8,9,1,277,1,1490694.24,261247,1
6,130001671760,48.0,2,4,1,6,999,0,313000.0,758,0
7,40001643965,54.0,2,8,9,1,233,0,275000.0,583,0
7,190001601342,46.0,4,8,3,1,297,0,2030000.0,2433,0
6,250001611844,35.0,4,8,1,1,222,0,145000.0,4730,0
7,210001647980,43.0,2,6,1,1,257,0,255144.74,5906,0
7,120001614723,52.0,4,8,3,1,257,0,2100000.0,669,0
7,220001713673,40.0,2,8,9,3,131,0,509000.0,111,0
7,60001723729,47.0,2,7,1,3,125,0,300000.0,701,0
8,70001650216,51.0,4,8,3,1,124,0,248597.57,1144,0
7,100001619959,62.0,4,8,1,1,257,0,600000.0,146,0
6,30001667202,40.0,2,6,5,3,502,0,310000.0,20,0
7,30001607461,39.0,4,6,1,3,257,0,239500.0,2505,0
7,250001610027,50.0,4,8,3,2,125,0,2231.1,3766,0
7,220001713839,39.0,2,7,3,1,257,0,173200.0,3301,0
6,170001610575,39.0,4,8,9,1,172,0,794000.0,40638,0
6,250001611314,57.0,2,8,1,2,999,0,69000.0,13085,0
6,160001654918,51.0,2,2,1,3,999,0,337000.0,5325,0
5,150001643372,62.0,2,8,3,3,117,0,3278527.81,431857,0
7,270001676105,45.0,2,6,9,3,257,0,690975.79,3556,0
7,130001604379,41.0,2,8,3,1,121,1,2418672.7,132382,1
6,190001613482,56.0,2,8,3,1,101,0,4950905.44,102,0
7,210001647151,69.0,4,8,5,1,131,0,1711129.72,393,0
7,160001716001,54.0,2,8,3,2,921,0,35034.990000000005,523,0
7,130001603688,40.0,2,8,3,3,278,0,901436.06,57217,1
6,110001623300,28.0,2,8,3,1,277,1,602706.4,74720,1
6,250001643744,59.0,2,6,3,3,169,0,439725.0,462,0
7,240001614296,47.0,2,8,3,1,265,0,192361.99,135,0
7,250001724916,61.0,4,8,1,1,230,0,593000.0,2540,0
6,150001619544,42.0,2,8,9,1,131,0,2075231.73,112891,1
7,30001615050,49.0,4,8,3,3,257,0,15000.0,1662,0
7,210001610602,54.0,2,4,3,1,601,0,434744.39,15243,0
7,140001600260,50.0,2,4,9,1,257,0,90000.0,1476,0
7,180001605757,57.0,4,8,9,1,134,0,208358.66,27166,0
7,90001602718,63.0,2,6,1,1,999,0,95761.58,2255,0
7,80001652600,40.0,2,8,9,3,278,0,30000.0,17155,0
7,250001621412,68.0,2,6,3,1,257,0,1829000.0,118,0
6,110001618183,44.0,2,8,3,1,277,1,626415.38,40222,0
6,130001737059,53.0,2,5,3,3,921,0,15000.0,845,0
6,250001611250,66.0,4,8,5,1,257,0,836952.55,16626,0
7,210001601665,52.0,2,8,3,1,131,0,2595000.0,14888,0
7,210001602894,65.0,2,8,9,1,111,0,2162000.0,4296,0
7,190001600427,32.0,2,8,3,1,278,0,20000.0,25479,1
6,250001620734,46.0,4,6,9,3,233,0,3500.0,527,0
7,260001691802,53.0,2,6,3,3,233,0,815000.0,865,0
7,250001643640,64.0,2,8,3,1,111,0,1153294.79,1504,0
6,250001597674,55.0,2,8,9,1,277,1,26760146.21,20963,0
6,90001621632,62.0,2,6,9,1,257,0,761072.0,6066,0
7,100001725385,67.0,2,6,3,2,163,0,57868.9,119,0
6,130001610895,57.0,2,8,9,3,131,0,2813185.54,354,0
6,150001620417,32.0,2,8,1,1,297,0,50000.0,947,0
7,130001613140,33.0,4,6,1,2,171,0,58000.0,676,0
7,40001609195,70.0,2,8,3,3,143,0,1425000.0,8746,0
6,170001609033,50.0,4,8,3,2,113,0,90000.0,827,0
7,160001623108,56.0,4,6,3,1,169,0,47980.06,1651,0
6,130001612982,39.0,2,6,3,1,999,0,90900.0,6543,0
7,160001716154,43.0,4,7,9,1,999,0,14000.0,249,0
7,90001675322,34.0,2,8,1,5,164,0,167000.0,619,0
7,100001607125,45.0,2,6,3,1,999,0,162000.0,447,0
7,250001619347,23.0,4,7,1,1,278,0,79030.88,8304,0
7,200001653260,48.0,4,8,3,3,397,0,85000.0,207,0
6,250001613773,53.0,4,8,3,1,125,0,960520.43,1718,0
7,100001689540,65.0,4,6,1,3,999,0,20000.0,37,0
7,60001603541,65.0,2,8,9,1,111,1,1912564.16,49581,0
6,250001611970,63.0,2,7,9,2,999,0,300000.0,895,0
7,170001600159,39.0,2,8,3,1,131,0,410000.0,737,0
7,160001723248,41.0,2,8,3,1,125,0,10000.0,12045,0
7,170001605464,57.0,2,7,3,1,277,1,2537199.96,46026,1
6,100001618104,46.0,2,7,3,2,257,0,416058.19,1355,0
7,20001652534,58.0,2,6,3,1,257,1,728488.39,41748,1
7,250001643781,47.0,2,8,3,1,233,0,269800.0,1602,0
7,130001634040,45.0,2,8,3,2,999,0,243000.0,1570,0
6,110001612759,62.0,2,6,3,1,234,1,285813.54,53285,0
7,200001621617,44.0,4,8,3,3,295,0,79712.14,1052,0
6,50001719591,23.0,4,6,1,2,931,0,13000.0,1615,0
7,270001700088,61.0,2,6,3,1,257,0,1959698.6,3593,0
7,160001597814,58.0,2,8,3,1,125,0,2828000.0,6786,0
7,80001619811,52.0,2,8,3,3,131,0,742000.0,2034,0
7,130001615255,60.0,2,8,3,1,142,0,213051.56,11554,0
6,190001723559,52.0,2,6,3,3,257,0,43000.0,395,0
6,90001621642,46.0,2,6,3,3,999,0,552000.0,745,0
5,140001648644,50.0,2,8,3,3,232,0,488000.0,85099,0
7,60001608920,42.0,2,6,3,3,703,0,65000.0,1357,0
7,160001716146,43.0,2,8,1,3,131,0,300175.89,13039,0
7,110001620560,42.0,4,8,3,3,233,0,1386882.79,1322,0
8,70001616706,56.0,2,8,7,1,131,0,765000.0,444,0
7,170001608979,57.0,2,8,3,3,266,0,200000.0,2735,0
6,130001611020,33.0,2,7,9,3,999,0,10000.0,211,0
7,240001614344,42.0,2,8,3,1,142,0,420090.25,1332,0
7,190001612225,55.0,2,8,3,1,266,0,88237.1,4324,0
7,90001653167,52.0,2,4,3,3,999,0,30000.0,269,0
7,250001611794,42.0,4,8,1,1,111,0,598617.6,13789,0
6,250001611273,54.0,2,8,3,1,999,0,98860.59,2610,0
6,70001639637,59.0,4,8,3,2,296,0,65000.0,633,0
7,50001604575,43.0,2,6,3,3,163,0,25000.0,744,0
7,140001600255,52.0,2,8,3,3,257,0,1377073.3,15036,0
7,210001620223,53.0,4,8,9,1,222,0,312500.0,145,0
7,130001615634,33.0,2,7,1,1,536,0,50000.0,962537,0
7,230001611071,55.0,4,8,1,3,113,0,440000.0,145,0
6,250001620732,42.0,2,6,3,1,257,0,57706.79,21908,0
6,30001667199,56.0,4,8,1,1,292,0,400000.0,2,0
7,50001610366,35.0,2,6,3,3,171,0,400.0,395,0
7,170001609872,44.0,2,6,1,2,169,0,145000.0,173,0
7,120001614737,41.0,4,8,5,1,999,0,626000.0,6317,0
7,230001604269,25.0,2,7,1,5,999,0,28000.0,147,0
6,270001654160,36.0,2,8,3,1,131,0,2323785.51,54703,1
7,270001643222,29.0,4,8,1,3,111,0,29000.0,254,0
7,130001615603,39.0,2,6,3,1,257,0,890000.0,10911,0
6,160001597829,72.0,4,8,9,1,111,0,1314498.81,552,0
7,250001602094,61.0,4,4,9,2,169,0,56.84,944,0
6,130001607621,56.0,2,6,3,1,257,0,3853616.41,25747,0
5,170001604083,54.0,2,8,3,1,112,0,1729307.27,1320555,0
6,180001601223,50.0,2,8,3,3,257,0,2906273.03,9023,0
6,250001610284,48.0,2,8,1,1,999,0,408240.44,540,0
7,130001634047,50.0,2,8,3,2,403,0,279000.0,552,0
6,240001610966,73.0,2,8,3,1,103,0,1979430.1,44494,0
6,140001604552,59.0,2,4,1,3,257,0,4190000.0,2938,0
7,250001621769,47.0,2,4,3,2,999,0,200000.0,411,0
7,190001645304,51.0,2,8,3,1,258,0,248006.08,688,0
8,70001716537,58.0,2,8,3,1,257,0,990731.38,5444,0
7,230001602831,34.0,2,8,1,3,131,0,475426.01,679,0
7,30001605432,59.0,2,8,3,1,923,1,1398000.0,5823,0
7,110001612937,40.0,2,8,3,2,293,0,1542400.96,1894,0
6,130001671781,46.0,2,6,9,1,537,0,358170.1,201,0
6,210001738832,49.0,4,7,7,1,999,0,61199.0,471,0
6,240001597459,65.0,4,8,3,1,922,0,1510000.0,1605,0
6,50001615374,48.0,4,8,1,2,233,0,672000.0,1001,0
7,130001606726,56.0,4,7,1,1,125,0,150049.79,4001,0
6,120001596063,43.0,2,8,3,3,125,0,821954.4,1946,0
7,120001652312,72.0,2,8,3,1,922,0,3665327.83,47193,1
7,260001668308,63.0,2,7,1,3,257,0,9000.0,528,0
6,100001613711,76.0,2,8,3,3,131,1,481248.59,17070,0
7,250001621447,36.0,2,7,3,3,156,0,38038.23,27043,0
7,160001717248,58.0,2,8,9,1,131,0,33000.0,283,0
6,170001602565,56.0,2,8,3,1,257,0,3813500.0,546,0
6,190001640611,48.0,2,8,3,2,117,0,119008.24,1715,0
6,190001638589,50.0,2,7,3,3,278,0,422973.75,16670,0
6,70001615671,55.0,2,8,3,1,131,0,972000.0,15992,0
6,110001655504,44.0,2,8,3,1,131,0,1624720.95,9999,0
6,210001601595,44.0,2,6,3,1,536,0,310000.0,2301,0
6,180001601332,38.0,2,6,9,2,257,0,49000.0,816,0
6,190001613700,34.0,2,6,3,1,233,0,24500.0,2437,0
6,160001717476,60.0,2,6,3,1,166,0,10000.0,223,0
7,130001671874,66.0,2,8,3,1,131,0,192400.0,1736,0
6,230001602812,48.0,4,8,1,3,298,0,22000.0,1703,0
6,200001647096,58.0,2,8,3,3,295,0,350000.0,1521,0
6,190001619227,71.0,4,8,5,1,923,0,568018.3500000001,1007,0
7,50001605970,60.0,4,8,1,1,277,1,1846446.5,58064,0
7,60001633655,41.0,2,8,3,1,277,1,291777.69,111639,1
7,130001615265,54.0,4,4,3,2,581,0,700000.0,22,0
7,210001596178,50.0,2,8,1,1,131,0,544500.0,233,0
6,250001715872,56.0,2,8,3,1,131,0,2219175.97,2560,0
6,130001603607,49.0,4,8,9,3,395,0,445000.0,755,0
6,190001640582,77.0,2,8,3,1,131,0,2880877.0300000003,20805,0
6,250001622109,55.0,2,6,3,1,298,0,328000.0,626,0
6,60001608896,76.0,2,8,3,1,910,0,531037.92,3545,0
6,140001651729,46.0,2,8,1,3,233,0,258688.44,15284,0
7,50001604745,31.0,4,8,1,3,265,0,10000.0,2242,0
7,210001601948,54.0,2,8,3,1,298,0,110000.0,544,0
6,130001615192,58.0,2,8,9,3,131,0,380000.0,1629,0
7,100001599581,33.0,4,8,1,3,277,1,450000.0,26670,0
7,100001607104,30.0,2,6,1,1,257,0,110000.0,1059,0
6,250001610275,39.0,2,6,1,1,257,0,56275.26,2385,0
7,210001696189,49.0,2,8,1,3,131,0,755540.2,2823,0
6,50001619856,53.0,2,8,3,3,999,0,73000.0,5684,0
6,10001649412,40.0,2,8,9,2,257,0,226750.0,338,0
6,130001615072,61.0,2,8,9,2,923,0,405000.0,205,0
5,130001644655,76.0,4,8,3,1,922,0,280098.82,37317,0
6,50001728493,44.0,2,6,3,1,257,0,140500.0,257,0
7,250001605048,58.0,2,6,3,1,298,0,762000.0,4829,0
6,10001649411,49.0,2,8,3,3,111,0,253396.75,3424,0
7,80001646705,53.0,2,8,3,1,233,0,617892.36,5665,0
6,140001604542,56.0,4,8,3,3,999,0,1545000.0,8380,0
7,130001613313,55.0,4,6,3,1,166,0,741097.83,17865,0
7,80001650860,35.0,2,7,3,1,257,0,129000.0,3807,0
7,190001645280,53.0,2,8,9,3,235,0,10000.0,984,0
7,60001713033,64.0,2,6,3,1,155,0,1000000.0,1014,0
6,180001601236,69.0,4,8,3,1,923,0,230000.0,748,0
6,240001602982,45.0,2,6,9,3,136,0,180000.0,788,0
6,160001603726,35.0,4,8,1,1,102,0,322300.0,2828,0
6,90001650679,41.0,2,8,3,3,111,0,30000.0,18956,0
7,210001648935,36.0,2,6,9,1,257,0,320000.0,3597,0
7,140001611618,47.0,2,6,3,3,403,0,70000.0,111,0
7,90001647432,77.0,2,8,3,1,124,0,995693.5,382,0
6,250001715896,56.0,2,6,3,2,999,0,0.01,840,0
7,150001718220,40.0,2,8,1,1,233,0,47852.0,15760,0
6,80001723281,57.0,4,8,3,1,266,0,52000.0,2233,0
7,190001600430,31.0,4,8,1,1,297,0,1374.07,3448,0
7,90001653806,40.0,2,8,3,1,296,0,805000.0,18213,0
7,240001597543,36.0,2,8,1,1,257,0,106621.31,5378,0
6,80001620357,32.0,4,8,3,2,233,0,576000.0,10075,0
6,50001614019,34.0,2,6,1,2,999,0,12000.0,1723,0
6,250001643739,49.0,2,3,9,1,237,0,250000.0,594,0
8,70001596094,57.0,2,8,3,3,405,0,608900.0,17077,1
7,160001723215,62.0,2,8,3,1,232,0,10000.0,1951,0
7,30001600728,37.0,2,6,3,3,257,0,500000.0,197,0
7,260001737617,62.0,2,5,1,3,169,0,300000.0,134,0
7,50001648329,37.0,4,7,1,2,999,0,40000.0,724,0
7,160001717754,46.0,2,3,3,1,207,0,457000.0,71,0
7,40001618502,43.0,4,6,1,3,999,0,2000.0,187,0
7,60001608814,46.0,4,8,1,3,999,0,500000.0,247,0
6,170001618846,53.0,2,8,3,3,296,0,740832.99,1246,0
7,90001645555,48.0,2,6,3,3,278,0,180000.0,11279,0
6,90001610801,34.0,2,6,3,3,278,0,135000.0,139,0
7,210001697551,25.0,2,8,1,1,215,0,8.14,2618,0
6,60001619146,64.0,4,8,9,1,922,0,28000.0,253,0
7,250001611737,60.0,4,8,1,2,171,0,272722.48,4923,0
7,50001696447,47.0,4,8,3,2,266,0,15000.0,447,0
7,150001621376,32.0,2,8,3,1,131,0,265000.0,835,0
6,240001602984,44.0,2,8,3,1,257,0,645000.0,1866,0
7,220001596849,47.0,4,8,9,2,142,0,90000.0,3055,0
6,110001623296,32.0,4,8,1,1,131,0,100000.0,17400,0
7,160001622187,52.0,2,8,3,1,257,0,171706.0,486,0
7,90001601561,59.0,4,8,3,1,132,0,1324271.01,2288,0
7,130001634028,34.0,2,6,1,3,156,0,60000.0,326,0
6,160001603735,45.0,4,8,3,1,131,0,583562.76,6619,0
6,180001602514,42.0,2,8,3,1,257,0,6946010.51,92791,1
7,250001639598,46.0,4,6,3,1,176,0,120000.0,487,0
7,240001614352,41.0,4,8,1,1,115,0,48089.59,11068,0
6,270001643410,35.0,2,8,3,2,297,0,400000.0,2178,0
7,240001679647,61.0,2,8,3,1,923,0,250000.0,2396,0
6,70001608441,52.0,2,8,3,2,258,0,486947.9,7129,0
6,190001619500,44.0,2,8,1,1,131,1,994970.67,43533,1
6,70001650381,38.0,4,8,3,1,257,0,415545.2,892,0
6,160001717470,73.0,4,8,3,1,131,0,10000.0,298,0
8,70001596088,43.0,2,6,1,1,164,0,44457.85,4460,0
6,130001607624,55.0,4,8,3,1,121,0,936822.84,47840,0
7,120001615146,29.0,2,8,1,3,101,0,118353.44,1335,0
6,270001672963,45.0,4,8,1,3,265,0,401000.0,3560,0
6,230001600147,25.0,2,8,1,3,124,0,20000.0,124,0
7,250001619339,40.0,4,8,3,2,235,0,220000.0,4652,0
7,250001642200,64.0,2,6,3,1,512,0,329990.0,1058,0
7,110001635658,50.0,2,7,3,3,257,0,470215.57,3651,0
5,140001600249,77.0,2,8,3,3,125,0,465727.2,1485453,0
6,160001717475,56.0,2,5,3,1,999,0,5000.0,215,0
7,250001642208,35.0,4,8,9,2,999,0,28213.0,208,0
6,80001604729,58.0,4,6,3,2,537,0,720000.0,2366,0
6,110001724781,51.0,4,7,1,2,129,0,295000.0,370,0
7,180001601314,45.0,4,8,1,3,131,0,10000.0,156,0
6,250001611328,66.0,2,8,3,1,278,0,331596.0,61938,0
7,190001609782,43.0,2,6,3,1,999,0,85605.0,1867,0
7,180001605695,54.0,2,7,3,1,277,1,1021196.1,33695,1
7,250001610516,51.0,2,8,9,1,265,0,26400.0,2430,0
6,90001621105,22.0,2,7,1,1,931,0,20000.0,14685,0
6,110001601970,52.0,2,8,3,3,921,0,290000.0,1251,0
6,170001613266,45.0,2,8,1,2,999,0,90000.0,3113,0
7,130001605862,61.0,2,8,9,3,115,0,738200.0,115,0
6,190001645413,58.0,4,4,1,1,393,0,2000.0,231,0
7,50001604601,71.0,2,7,3,3,234,0,205000.0,128,0
6,180001714176,33.0,4,8,3,3,129,0,6000.0,101,0
7,130001598574,44.0,4,8,3,1,111,0,1422200.0,8399,0
6,230001595279,46.0,2,8,9,3,232,0,2093642.15,3158,0
